日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-08-09,,,,123,楽天銀行,,,512,ＰＯＴＥＮ売上,,,17933,楽天㈱ポイント,,,,,,,
2013-08-09,,,,123,楽天銀行,,,512,ＰＯＴＥＮ売上,,,300,楽天㈱クーポン,,,,,,,
2013-08-16,,,,123,楽天銀行,,,512,ＰＯＴＥＮ売上,,,680,ミカミイクヨ,,,,,,,
2013-08-06,,,,550,仕入高,,,123,楽天銀行,,,2500,バイタルライフ㈱ダンボール,,,,,,,
2013-08-06,,,,734,支払手数料,,,123,楽天銀行,,,50,振込手数料バイタルライフ㈱,,,,,,,
2013-08-26,,,,314,未払金,9999,その他,123,楽天銀行,,,14184,楽天㈱システム利用料,,,,,,,
2013-08-26,,,,123,楽天銀行,,,512,ＰＯＴＥＮ売上,,,1300,サイゴウシン,,,,,,,
2013-08-26,,,,999,,,,512,ＰＯＴＥＮ売上,,,28900,７月分楽天㈱Ｒ－ＣａｒｄＰｌｕｓ,,,,,,,
2013-08-26,,,,734,支払手数料,,,999,,,,909,７月分楽天㈱Ｒ－ＣａｒｄＰｌｕｓ,,,,,,,
2013-08-26,,,,123,楽天銀行,,,999,,,,27991,７月分楽天㈱Ｒ－ＣａｒｄＰｌｕｓ,,,,,,,
2013-07-01,,,,314,未払金,9999,その他,121,三菱東京ＵＦＪ,,,21903,佐川急便㈱,,,,,,,
2013-07-31,,,,314,未払金,9999,その他,121,三菱東京ＵＦＪ,,,17272,佐川急便㈱,,,,,,,
2013-07-03,,,,316,預り金,1,・給与源泉所得税,999,,,,31650,・給与源泉所得税,,,,,,,
2013-07-03,,,,316,預り金,2,・報酬源泉所得税,999,,,,1939,・報酬源泉所得税,,,,,,,
2013-07-03,,,,999,,,,121,三菱東京ＵＦＪ,,,33589,６月分源泉所得税,,,,,,,
2013-08-05,,,,999,,,,121,三菱東京ＵＦＪ,,,32979,７月分源泉所得税,,,,,,,
2013-08-05,,,,316,預り金,1,・給与源泉所得税,999,,,,31040,・給与源泉所得税,,,,,,,
2013-08-05,,,,316,預り金,2,・報酬源泉所得税,999,,,,1939,・報酬源泉所得税,,,,,,,
2013-07-05,,,,314,未払金,1,中野敬,121,三菱東京ＵＦＪ,,,230000,中野敬,,,,,,,
2013-08-02,,,,314,未払金,1,中野敬,121,三菱東京ＵＦＪ,,,240000,中野敬,,,,,,,
2013-07-18,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,2100,ＢＺ手数料,,,,,,,
2013-08-19,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,2100,ＢＺ手数料,,,,,,,
2013-07-29,,,,734,支払手数料,,,999,,,,19950,７月分安田会計事務所,,,,,,,
2013-07-29,,,,999,,,,316,預り金,2,・報酬源泉所得税,1939,７月分安田会計事務所・報酬源泉所得税,,,,,,,
2013-07-29,,,,999,,,,121,三菱東京ＵＦＪ,,,18011,７月分安田会計事務所,,,,,,,
2013-07-29,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,3150,㈱ペイジェントＤｅＮＡショッピング基本,,,,,,,
2013-07-01,,,,121,三菱東京ＵＦＪ,,,166,売掛金,9999,その他,400000,安田会計事務所,,,,,,,
2013-07-16,,,,121,三菱東京ＵＦＪ,,,166,売掛金,3,大石メリヤス㈱,52500,大石メリヤス㈱,,,,,,,
2013-08-21,,,,121,三菱東京ＵＦＪ,,,166,売掛金,9999,その他,60000,安田会計事務所,,,,,,,
2013-08-26,,,,313,短期借入金,,,166,売掛金,9999,その他,1673,安田会計事務所,,,,,,,
2013-07-22,,,,121,三菱東京ＵＦＪ,,,166,売掛金,4,高内科クリニック,21000,高内科クリニックコンサルティング,,,,,,,
2013-07-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,9999,その他,181230,㈱ポトペリー,,,,,,,
2013-07-01,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,77700,㈱小倉メリヤス製造所コンサルティング,,,,,,,
2013-07-05,,,,121,三菱東京ＵＦＪ,,,166,売掛金,9999,その他,63000,㈱シラックジャパン,,,,,,,
2013-07-31,,,,121,三菱東京ＵＦＪ,,,166,売掛金,5,㈱シラックジャパン,31500,㈱シラックジャパン,,,,,,,
