日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-06-12,0,,"",744,"雑費",,,196,"事業主貸",,,3240,"ＤＭＭ．ＣＯＭ",11,,,,借,仕,
2015-06-13,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,812,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-06-19,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,1019,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-06-25,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,898,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-01,0,,"",744,"雑費",,,196,"事業主貸",,,2178,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-07-01,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,218,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-07,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,833,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-13,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,993,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-19,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,971,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-25,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,950,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-07-01,0,,"",744,"雑費",,,196,"事業主貸",,,1401,"スカパー視聴料",11,,,,借,仕,
2015-07-31,0,,"",722,"消耗品費",,,196,"事業主貸",,,4860,"トレンドマイクロ",11,,,,借,仕,
2015-08-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"スカパー視聴料",11,,,,借,仕,
